0.000000,Main.c,L_string,Game Start
0.000000,GameStateStack.c,L_StatePush,ShipSelect
0.026110,Engine.c,L_time,0.026110,0.026110,0.026110,1.000000
0.051748,Engine.c,L_time,0.051748,0.051748,0.025639,1.000000
0.071821,Engine.c,L_time,0.071821,0.071821,0.020073,1.000000
0.087502,Engine.c,L_time,0.087502,0.087502,0.015681,1.000000
0.104862,Engine.c,L_time,0.104862,0.104862,0.017361,1.000000
0.121595,Engine.c,L_time,0.121595,0.121595,0.016732,1.000000
0.138553,Engine.c,L_time,0.138553,0.138553,0.016958,1.000000
0.155443,Engine.c,L_time,0.155443,0.155443,0.016890,1.000000
0.172698,Engine.c,L_time,0.172698,0.172698,0.017255,1.000000
0.189467,Engine.c,L_time,0.189467,0.189467,0.016770,1.000000
0.206364,Engine.c,L_time,0.206364,0.206364,0.016897,1.000000
0.223051,Engine.c,L_time,0.223051,0.223051,0.016687,1.000000
0.239743,Engine.c,L_time,0.239743,0.239743,0.016692,1.000000
0.256392,Engine.c,L_time,0.256392,0.256392,0.016649,1.000000
0.273106,Engine.c,L_time,0.273106,0.273106,0.016715,1.000000
0.289744,Engine.c,L_time,0.289744,0.289744,0.016638,1.000000
0.306441,Engine.c,L_time,0.306441,0.306441,0.016697,1.000000
0.323367,Engine.c,L_time,0.323367,0.323367,0.016926,1.000000
0.339799,Engine.c,L_time,0.339799,0.339799,0.016432,1.000000
0.356464,Engine.c,L_time,0.356464,0.356464,0.016665,1.000000
0.373170,Engine.c,L_time,0.373170,0.373170,0.016706,1.000000
0.390265,Engine.c,L_time,0.390265,0.390265,0.017095,1.000000
0.406504,Engine.c,L_time,0.406504,0.406504,0.016239,1.000000
0.423533,Engine.c,L_time,0.423533,0.423533,0.017029,1.000000
0.439900,Engine.c,L_time,0.439900,0.439900,0.016367,1.000000
0.456548,Engine.c,L_time,0.456548,0.456548,0.016649,1.000000
0.473230,Engine.c,L_time,0.473230,0.473230,0.016682,1.000000
0.489927,Engine.c,L_time,0.489927,0.489927,0.016697,1.000000
0.506592,Engine.c,L_time,0.506592,0.506592,0.016665,1.000000
0.523303,Engine.c,L_time,0.523303,0.523303,0.016711,1.000000
0.539979,Engine.c,L_time,0.539979,0.539979,0.016676,1.000000
0.556661,Engine.c,L_time,0.556661,0.556661,0.016682,1.000000
0.573410,Engine.c,L_time,0.573410,0.573410,0.016749,1.000000
0.589999,Engine.c,L_time,0.589999,0.589999,0.016589,1.000000
0.606667,Engine.c,L_time,0.606667,0.606667,0.016668,1.000000
0.623351,Engine.c,L_time,0.623351,0.623351,0.016685,1.000000
0.640045,Engine.c,L_time,0.640045,0.640045,0.016694,1.000000
0.656976,Engine.c,L_time,0.656976,0.656976,0.016930,1.000000
0.673387,Engine.c,L_time,0.673387,0.673387,0.016412,1.000000
0.690049,Engine.c,L_time,0.690049,0.690049,0.016661,1.000000
0.706748,Engine.c,L_time,0.706748,0.706748,0.016699,1.000000
0.725874,Engine.c,L_time,0.725874,0.725874,0.019126,1.000000
0.742822,Engine.c,L_time,0.742822,0.742822,0.016948,1.000000
0.759505,Engine.c,L_time,0.759505,0.759505,0.016683,1.000000
0.776174,Engine.c,L_time,0.776174,0.776174,0.016669,1.000000
0.792860,Engine.c,L_time,0.792860,0.792860,0.016686,1.000000
0.809541,Engine.c,L_time,0.809541,0.809541,0.016680,1.000000
0.826214,Engine.c,L_time,0.826214,0.826214,0.016673,1.000000
0.842922,Engine.c,L_time,0.842922,0.842922,0.016708,1.000000
0.859630,Engine.c,L_time,0.859630,0.859630,0.016708,1.000000
0.876272,Engine.c,L_time,0.876272,0.876272,0.016641,1.000000
0.892953,Engine.c,L_time,0.892953,0.892953,0.016681,1.000000
0.909895,Engine.c,L_time,0.909895,0.909895,0.016942,1.000000
0.926298,Engine.c,L_time,0.926298,0.926298,0.016404,1.000000
0.942977,Engine.c,L_time,0.942977,0.942977,0.016679,1.000000
0.959657,Engine.c,L_time,0.959657,0.959657,0.016680,1.000000
0.976330,Engine.c,L_time,0.976330,0.976330,0.016673,1.000000
0.993149,Engine.c,L_time,0.993149,0.993149,0.016820,1.000000
1.009674,Engine.c,L_time,1.009674,1.009674,0.016525,1.000000
1.026365,Engine.c,L_time,1.026365,1.026365,0.016690,1.000000
1.043136,Engine.c,L_time,1.043136,1.043136,0.016771,1.000000
1.059839,Engine.c,L_time,1.059839,1.059839,0.016703,1.000000
1.076493,Engine.c,L_time,1.076493,1.076493,0.016654,1.000000
1.093165,Engine.c,L_time,1.093165,1.093165,0.016672,1.000000
1.109857,Engine.c,L_time,1.109857,1.109857,0.016692,1.000000
1.126511,Engine.c,L_time,1.126511,1.126511,0.016654,1.000000
1.143184,Engine.c,L_time,1.143184,1.143184,0.016673,1.000000
1.159868,Engine.c,L_time,1.159868,1.159868,0.016684,1.000000
1.176549,Engine.c,L_time,1.176549,1.176549,0.016681,1.000000
1.193218,Engine.c,L_time,1.193218,1.193218,0.016668,1.000000
1.209896,Engine.c,L_time,1.209896,1.209896,0.016678,1.000000
1.226934,Engine.c,L_time,1.226934,1.226934,0.017038,1.000000
1.243423,Engine.c,L_time,1.243423,1.243423,0.016488,1.000000
1.260103,Engine.c,L_time,1.260103,1.260103,0.016681,1.000000
1.276774,Engine.c,L_time,1.276774,1.276774,0.016671,1.000000
1.293443,Engine.c,L_time,1.293443,1.293443,0.016668,1.000000
1.310120,Engine.c,L_time,1.310120,1.310120,0.016678,1.000000
