3.638688,LevelState.c,L_string,Level Start
3.638688,LevelGenNormal.c,L_spawn,EnemyStation,213,L_TeamEnemy,2622.49,3568.81
3.638688,LevelGenNormal.c,L_spawn,EnemyStation,218,L_TeamEnemy,3629.82,2881.21
3.638688,LevelGenNormal.c,L_spawn,EnemyStation,220,L_TeamEnemy,6174.31,593.775
3.638688,LevelGenNormal.c,L_spawn,EnemyStation,222,L_TeamEnemy,1587.59,-4110.96
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,226,L_TeamEnemy,5214.28,-1394.78
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,228,L_TeamEnemy,5302.03,-1328
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,230,L_TeamEnemy,5368.25,-1581.18
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,232,L_TeamEnemy,5551.36,-1500.29
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,234,L_TeamEnemy,5592.17,-1433.78
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,236,L_TeamEnemy,5250.12,-1311.55
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,238,L_TeamEnemy,5541.52,-1521.82
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,240,L_TeamEnemy,5584.36,-1478.37
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,242,L_TeamEnemy,5503.05,-1492.63
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,244,L_TeamEnemy,5532.84,-1288.53
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,246,L_TeamEnemy,5352.15,-1634.98
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,248,L_TeamEnemy,5576.52,-1575.53
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,250,L_TeamEnemy,5537.01,-1347.25
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,252,L_TeamEnemy,-4336.86,-292.099
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,254,L_TeamEnemy,-4359.75,-202.536
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,256,L_TeamEnemy,-4076.74,-379.757
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,258,L_TeamEnemy,-4173.19,-209.25
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,260,L_TeamEnemy,-4224.74,-99.9722
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,262,L_TeamEnemy,-4154.25,-433.969
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,264,L_TeamEnemy,-4274.36,-421.664
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,266,L_TeamEnemy,-4110.65,-297.152
3.638688,LevelGenNormal.c,L_spawn,EnemyBerserker,268,L_TeamEnemy,-4172.25,-332.65
