2.555922,Engine.c,L_time,2.555922,2.555922,0.016672,1.000000
2.572595,Engine.c,L_time,2.572595,2.572595,0.016673,1.000000
2.589340,Engine.c,L_time,2.589340,2.589340,0.016746,1.000000
2.605952,Engine.c,L_time,2.605952,2.605952,0.016611,1.000000
2.622624,Engine.c,L_time,2.622624,2.622624,0.016672,1.000000
2.639296,Engine.c,L_time,2.639296,2.639296,0.016672,1.000000
2.655966,Engine.c,L_time,2.655966,2.655966,0.016670,1.000000
2.672642,Engine.c,L_time,2.672642,2.672642,0.016676,1.000000
2.689311,Engine.c,L_time,2.689311,2.689311,0.016669,1.000000
2.705982,Engine.c,L_time,2.705982,2.705982,0.016672,1.000000
2.722655,Engine.c,L_time,2.722655,2.722655,0.016672,1.000000
2.739344,Engine.c,L_time,2.739344,2.739344,0.016689,1.000000
2.756023,Engine.c,L_time,2.756023,2.756023,0.016679,1.000000
2.772675,Engine.c,L_time,2.772675,2.772675,0.016652,1.000000
2.789350,Engine.c,L_time,2.789350,2.789350,0.016675,1.000000
2.806018,Engine.c,L_time,2.806018,2.806018,0.016668,1.000000
2.822694,Engine.c,L_time,2.822694,2.822694,0.016676,1.000000
2.839368,Engine.c,L_time,2.839368,2.839368,0.016674,1.000000
2.856042,Engine.c,L_time,2.856042,2.856042,0.016674,1.000000
2.872711,Engine.c,L_time,2.872711,2.872711,0.016669,1.000000
2.889382,Engine.c,L_time,2.889382,2.889382,0.016671,1.000000
2.906053,Engine.c,L_time,2.906053,2.906053,0.016671,1.000000
2.922728,Engine.c,L_time,2.922728,2.922728,0.016674,1.000000
2.939414,Engine.c,L_time,2.939414,2.939414,0.016686,1.000000
2.956074,Engine.c,L_time,2.956074,2.956074,0.016660,1.000000
2.972744,Engine.c,L_time,2.972744,2.972744,0.016671,1.000000
2.989440,Engine.c,L_time,2.989440,2.989440,0.016696,1.000000
3.006094,Engine.c,L_time,3.006094,3.006094,0.016654,1.000000
3.022764,Engine.c,L_time,3.022764,3.022764,0.016671,1.000000
3.039443,Engine.c,L_time,3.039443,3.039443,0.016678,1.000000
3.056114,Engine.c,L_time,3.056114,3.056114,0.016671,1.000000
3.072785,Engine.c,L_time,3.072785,3.072785,0.016671,1.000000
3.089458,Engine.c,L_time,3.089458,3.089458,0.016673,1.000000
3.106130,Engine.c,L_time,3.106130,3.106130,0.016672,1.000000
3.122801,Engine.c,L_time,3.122801,3.122801,0.016671,1.000000
3.139473,Engine.c,L_time,3.139473,3.139473,0.016673,1.000000
3.156141,Engine.c,L_time,3.156141,3.156141,0.016668,1.000000
3.172813,Engine.c,L_time,3.172813,3.172813,0.016672,1.000000
3.189488,Engine.c,L_time,3.189488,3.189488,0.016675,1.000000
3.206159,Engine.c,L_time,3.206159,3.206159,0.016671,1.000000
3.222830,Engine.c,L_time,3.222830,3.222830,0.016671,1.000000
3.239525,Engine.c,L_time,3.239525,3.239525,0.016695,1.000000
3.256175,Engine.c,L_time,3.256175,3.256175,0.016650,1.000000
3.272854,Engine.c,L_time,3.272854,3.272854,0.016679,1.000000
3.289525,Engine.c,L_time,3.289525,3.289525,0.016671,1.000000
3.306214,Engine.c,L_time,3.306214,3.306214,0.016689,1.000000
3.322875,Engine.c,L_time,3.322875,3.322875,0.016660,1.000000
3.339543,Engine.c,L_time,3.339543,3.339543,0.016669,1.000000
3.356215,Engine.c,L_time,3.356215,3.356215,0.016672,1.000000
3.372888,Engine.c,L_time,3.372888,3.372888,0.016673,1.000000
3.389560,Engine.c,L_time,3.389560,3.389560,0.016672,1.000000
3.406233,Engine.c,L_time,3.406233,3.406233,0.016672,1.000000
3.422906,Engine.c,L_time,3.422906,3.422906,0.016674,1.000000
3.439600,Engine.c,L_time,3.439600,3.439600,0.016694,1.000000
3.456263,Engine.c,L_time,3.456263,3.456263,0.016663,1.000000
3.472930,Engine.c,L_time,3.472930,3.472930,0.016666,1.000000
3.489602,Engine.c,L_time,3.489602,3.489602,0.016672,1.000000
3.506275,Engine.c,L_time,3.506275,3.506275,0.016673,1.000000
3.522946,Engine.c,L_time,3.522946,3.522946,0.016671,1.000000
3.539639,Engine.c,L_time,3.539639,3.539639,0.016693,1.000000
3.556294,Engine.c,L_time,3.556294,3.556294,0.016655,1.000000
3.572964,Engine.c,L_time,3.572964,3.572964,0.016670,1.000000
3.589653,Engine.c,L_time,3.589653,3.589653,0.016688,1.000000
3.606313,Engine.c,L_time,3.606313,3.606313,0.016660,1.000000
3.622982,Engine.c,L_time,3.622982,3.622982,0.016669,1.000000
3.639674,Engine.c,L_time,3.639674,3.639674,0.016692,1.000000
3.656334,Engine.c,L_time,3.656334,3.656334,0.016660,1.000000
3.673005,Engine.c,L_time,3.673005,3.673005,0.016670,1.000000
3.689682,Engine.c,L_time,3.689682,3.689682,0.016677,1.000000
3.706351,Engine.c,L_time,3.706351,3.706351,0.016669,1.000000
3.723024,Engine.c,L_time,3.723024,3.723024,0.016672,1.000000
3.739716,Engine.c,L_time,3.739716,3.739716,0.016692,1.000000
3.756374,Engine.c,L_time,3.756374,3.756374,0.016658,1.000000
3.773043,Engine.c,L_time,3.773043,3.773043,0.016669,1.000000
3.789737,Engine.c,L_time,3.789737,3.789737,0.016694,1.000000
3.806392,Engine.c,L_time,3.806392,3.806392,0.016655,1.000000
3.823061,Engine.c,L_time,3.823061,3.823061,0.016669,1.000000
3.839751,Engine.c,L_time,3.839751,3.839751,0.016689,1.000000
3.856414,Engine.c,L_time,3.856414,3.856414,0.016664,1.000000
3.873085,Engine.c,L_time,3.873085,3.873085,0.016671,1.000000
3.889778,Engine.c,L_time,3.889778,3.889778,0.016693,1.000000
3.906438,Engine.c,L_time,3.906438,3.906438,0.016660,1.000000
3.923332,Engine.c,L_time,3.923332,3.923332,0.016894,1.000000
3.939777,Engine.c,L_time,3.939777,3.939777,0.016445,1.000000
3.956455,Engine.c,L_time,3.956455,3.956455,0.016678,1.000000
3.973122,Engine.c,L_time,3.973122,3.973122,0.016667,1.000000
3.989811,Engine.c,L_time,3.989811,3.989811,0.016689,1.000000
4.006471,Engine.c,L_time,4.006471,4.006471,0.016660,1.000000
4.023139,Engine.c,L_time,4.023139,4.023139,0.016668,1.000000
4.039833,Engine.c,L_time,4.039833,4.039833,0.016694,1.000000
4.056491,Engine.c,L_time,4.056491,4.056491,0.016658,1.000000
4.073159,Engine.c,L_time,4.073159,4.073159,0.016669,1.000000
4.089834,Engine.c,L_time,4.089834,4.089834,0.016675,1.000000
4.106509,Engine.c,L_time,4.106509,4.106509,0.016675,1.000000
4.123180,Engine.c,L_time,4.123180,4.123180,0.016672,1.000000
4.139874,Engine.c,L_time,4.139874,4.139874,0.016693,1.000000
4.156527,Engine.c,L_time,4.156527,4.156527,0.016653,1.000000
4.173197,Engine.c,L_time,4.173197,4.173197,0.016671,1.000000
4.189887,Engine.c,L_time,4.189887,4.189887,0.016690,1.000000
4.206549,Engine.c,L_time,4.206549,4.206549,0.016662,1.000000
4.223216,Engine.c,L_time,4.223216,4.223216,0.016667,1.000000
4.239887,Engine.c,L_time,4.239887,4.239887,0.016671,1.000000
4.256559,Engine.c,L_time,4.256559,4.256559,0.016672,1.000000
4.273229,Engine.c,L_time,4.273229,4.273229,0.016670,1.000000
4.289928,Engine.c,L_time,4.289928,4.289928,0.016699,1.000000
4.306583,Engine.c,L_time,4.306583,4.306583,0.016655,1.000000
4.323255,Engine.c,L_time,4.323255,4.323255,0.016672,1.000000
4.339947,Engine.c,L_time,4.339947,4.339947,0.016692,1.000000
4.356603,Engine.c,L_time,4.356603,4.356603,0.016656,1.000000
4.373574,Engine.c,L_time,4.373574,4.373574,0.016971,1.000000
4.389980,Engine.c,L_time,4.389980,4.389980,0.016406,1.000000
4.406642,Engine.c,L_time,4.406642,4.406642,0.016662,1.000000
4.423312,Engine.c,L_time,4.423312,4.423312,0.016670,1.000000
4.440003,Engine.c,L_time,4.440003,4.440003,0.016691,1.000000
4.456661,Engine.c,L_time,4.456661,4.456661,0.016658,1.000000
4.473623,Engine.c,L_time,4.473623,4.473623,0.016962,1.000000
4.490047,Engine.c,L_time,4.490047,4.490047,0.016424,1.000000
4.506711,Engine.c,L_time,4.506711,4.506711,0.016664,1.000000
4.523380,Engine.c,L_time,4.523380,4.523380,0.016669,1.000000
4.540073,Engine.c,L_time,4.540073,4.540073,0.016693,1.000000
4.556736,Engine.c,L_time,4.556736,4.556736,0.016663,1.000000
4.573401,Engine.c,L_time,4.573401,4.573401,0.016666,1.000000
4.590096,Engine.c,L_time,4.590096,4.590096,0.016694,1.000000
4.606753,Engine.c,L_time,4.606753,4.606753,0.016657,1.000000
4.623419,Engine.c,L_time,4.623419,4.623419,0.016666,1.000000
4.640112,Engine.c,L_time,4.640112,4.640112,0.016693,1.000000
4.656770,Engine.c,L_time,4.656770,4.656770,0.016658,1.000000
4.673439,Engine.c,L_time,4.673439,4.673439,0.016669,1.000000
4.690130,Engine.c,L_time,4.690130,4.690130,0.016691,1.000000
4.706792,Engine.c,L_time,4.706792,4.706792,0.016662,1.000000
4.723464,Engine.c,L_time,4.723464,4.723464,0.016672,1.000000
4.740160,Engine.c,L_time,4.740160,4.740160,0.016695,1.000000
4.756814,Engine.c,L_time,4.756814,4.756814,0.016654,1.000000
4.773720,Engine.c,L_time,4.773720,4.773720,0.016907,1.000000
4.790170,Engine.c,L_time,4.790170,4.790170,0.016450,1.000000
4.806840,Engine.c,L_time,4.806840,4.806840,0.016670,1.000000
4.823515,Engine.c,L_time,4.823515,4.823515,0.016675,1.000000
4.840204,Engine.c,L_time,4.840204,4.840204,0.016689,1.000000
4.856865,Engine.c,L_time,4.856865,4.856865,0.016662,1.000000
4.873532,Engine.c,L_time,4.873532,4.873532,0.016666,1.000000
4.890225,Engine.c,L_time,4.890225,4.890225,0.016693,1.000000
4.906878,Engine.c,L_time,4.906878,4.906878,0.016653,1.000000
4.923553,Engine.c,L_time,4.923553,4.923553,0.016674,1.000000
4.940227,Engine.c,L_time,4.940227,4.940227,0.016674,1.000000
4.956897,Engine.c,L_time,4.956897,4.956897,0.016671,1.000000
4.973567,Engine.c,L_time,4.973567,4.973567,0.016670,1.000000
4.990262,Engine.c,L_time,4.990262,4.990262,0.016694,1.000000
5.006915,Engine.c,L_time,5.006915,5.006915,0.016653,1.000000
5.023588,Engine.c,L_time,5.023588,5.023588,0.016673,1.000000
5.040277,Engine.c,L_time,5.040277,5.040277,0.016689,1.000000
5.056934,Engine.c,L_time,5.056934,5.056934,0.016657,1.000000
5.073608,Engine.c,L_time,5.073608,5.073608,0.016674,1.000000
5.090297,Engine.c,L_time,5.090297,5.090297,0.016688,1.000000
5.106952,Engine.c,L_time,5.106952,5.106952,0.016656,1.000000
5.123627,Engine.c,L_time,5.123627,5.123627,0.016674,1.000000
5.140325,Engine.c,L_time,5.140325,5.140325,0.016698,1.000000
5.156981,Engine.c,L_time,5.156981,5.156981,0.016657,1.000000
5.173653,Engine.c,L_time,5.173653,5.173653,0.016671,1.000000
5.190346,Engine.c,L_time,5.190346,5.190346,0.016693,1.000000
5.207004,Engine.c,L_time,5.207004,5.207004,0.016658,1.000000
5.223671,Engine.c,L_time,5.223671,5.223671,0.016667,1.000000
5.240365,Engine.c,L_time,5.240365,5.240365,0.016693,1.000000
5.257017,Engine.c,L_time,5.257017,5.257017,0.016652,1.000000
5.273690,Engine.c,L_time,5.273690,5.273690,0.016673,1.000000
5.290381,Engine.c,L_time,5.290381,5.290381,0.016692,1.000000
5.307042,Engine.c,L_time,5.307042,5.307042,0.016661,1.000000
5.323708,Engine.c,L_time,5.323708,5.323708,0.016666,1.000000
5.340407,Engine.c,L_time,5.340407,5.340407,0.016699,1.000000
5.357066,Engine.c,L_time,5.357066,5.357066,0.016659,1.000000
5.373732,Engine.c,L_time,5.373732,5.373732,0.016666,1.000000
5.390426,Engine.c,L_time,5.390426,5.390426,0.016693,1.000000
5.407081,Engine.c,L_time,5.407081,5.407081,0.016655,1.000000
5.423752,Engine.c,L_time,5.423752,5.423752,0.016671,1.000000
5.440447,Engine.c,L_time,5.440447,5.440447,0.016695,1.000000
5.457103,Engine.c,L_time,5.457103,5.457103,0.016656,1.000000
5.473771,Engine.c,L_time,5.473771,5.473771,0.016668,1.000000
5.490464,Engine.c,L_time,5.490464,5.490464,0.016694,1.000000
5.507120,Engine.c,L_time,5.507120,5.507120,0.016656,1.000000
5.523788,Engine.c,L_time,5.523788,5.523788,0.016668,1.000000
5.540488,Engine.c,L_time,5.540488,5.540488,0.016700,1.000000
5.557146,Engine.c,L_time,5.557146,5.557146,0.016657,1.000000
5.573813,Engine.c,L_time,5.573813,5.573813,0.016667,1.000000
5.590505,Engine.c,L_time,5.590505,5.590505,0.016692,1.000000
5.607161,Engine.c,L_time,5.607161,5.607161,0.016656,1.000000
5.623834,Engine.c,L_time,5.623834,5.623834,0.016673,1.000000
5.640502,Engine.c,L_time,5.640502,5.640502,0.016669,1.000000
5.657175,Engine.c,L_time,5.657175,5.657175,0.016673,1.000000
5.673845,Engine.c,L_time,5.673845,5.673845,0.016670,1.000000
5.690517,Engine.c,L_time,5.690517,5.690517,0.016672,1.000000
5.707188,Engine.c,L_time,5.707188,5.707188,0.016671,1.000000
5.723857,Engine.c,L_time,5.723857,5.723857,0.016669,1.000000
5.740532,Engine.c,L_time,5.740532,5.740532,0.016675,1.000000
5.757208,Engine.c,L_time,5.757208,5.757208,0.016676,1.000000
5.773880,Engine.c,L_time,5.773880,5.773880,0.016672,1.000000
5.790557,Engine.c,L_time,5.790557,5.790557,0.016678,1.000000
5.807224,Engine.c,L_time,5.807224,5.807224,0.016667,1.000000
5.823897,Engine.c,L_time,5.823897,5.823897,0.016673,1.000000
5.840572,Engine.c,L_time,5.840572,5.840572,0.016675,1.000000
5.857239,Engine.c,L_time,5.857239,5.857239,0.016667,1.000000
5.873916,Engine.c,L_time,5.873916,5.873916,0.016677,1.000000
5.890584,Engine.c,L_time,5.890584,5.890584,0.016669,1.000000
5.907256,Engine.c,L_time,5.907256,5.907256,0.016672,1.000000
5.923947,Engine.c,L_time,5.923947,5.923947,0.016691,1.000000
5.940601,Engine.c,L_time,5.940601,5.940601,0.016654,1.000000
5.957272,Engine.c,L_time,5.957272,5.957272,0.016671,1.000000
5.973945,Engine.c,L_time,5.973945,5.973945,0.016673,1.000000
5.990621,Engine.c,L_time,5.990621,5.990621,0.016676,1.000000
6.007290,Engine.c,L_time,6.007290,6.007290,0.016670,1.000000
6.023963,Engine.c,L_time,6.023963,6.023963,0.016673,1.000000
6.040639,Engine.c,L_time,6.040639,6.040639,0.016676,1.000000
6.057307,Engine.c,L_time,6.057307,6.057307,0.016668,1.000000
6.073978,Engine.c,L_time,6.073978,6.073978,0.016672,1.000000
6.090651,Engine.c,L_time,6.090651,6.090651,0.016672,1.000000
6.107322,Engine.c,L_time,6.107322,6.107322,0.016671,1.000000
6.123992,Engine.c,L_time,6.123992,6.123992,0.016671,1.000000
6.140668,Engine.c,L_time,6.140668,6.140668,0.016676,1.000000
6.157338,Engine.c,L_time,6.157338,6.157338,0.016670,1.000000
6.174013,Engine.c,L_time,6.174013,6.174013,0.016674,1.000000
6.190720,Engine.c,L_time,6.190720,6.190720,0.016707,1.000000
6.207370,Engine.c,L_time,6.207370,6.207370,0.016650,1.000000
6.224041,Engine.c,L_time,6.224041,6.224041,0.016671,1.000000
6.240714,Engine.c,L_time,6.240714,6.240714,0.016673,1.000000
6.257383,Engine.c,L_time,6.257383,6.257383,0.016670,1.000000
6.274054,Engine.c,L_time,6.274054,6.274054,0.016671,1.000000
6.290727,Engine.c,L_time,6.290727,6.290727,0.016673,1.000000
6.307399,Engine.c,L_time,6.307399,6.307399,0.016673,1.000000
6.324070,Engine.c,L_time,6.324070,6.324070,0.016671,1.000000
6.340743,Engine.c,L_time,6.340743,6.340743,0.016672,1.000000
6.357413,Engine.c,L_time,6.357413,6.357413,0.016671,1.000000
6.374084,Engine.c,L_time,6.374084,6.374084,0.016670,1.000000
6.390760,Engine.c,L_time,6.390760,6.390760,0.016677,1.000000
6.407433,Engine.c,L_time,6.407433,6.407433,0.016673,1.000000
6.424102,Engine.c,L_time,6.424102,6.424102,0.016670,1.000000
6.440778,Engine.c,L_time,6.440778,6.440778,0.016676,1.000000
6.457449,Engine.c,L_time,6.457449,6.457449,0.016672,1.000000
6.474120,Engine.c,L_time,6.474120,6.474120,0.016671,1.000000
6.490792,Engine.c,L_time,6.490792,6.490792,0.016671,1.000000
6.507463,Engine.c,L_time,6.507463,6.507463,0.016671,1.000000
6.524134,Engine.c,L_time,6.524134,6.524134,0.016671,1.000000
6.540808,Engine.c,L_time,6.540808,6.540808,0.016674,1.000000
6.557477,Engine.c,L_time,6.557477,6.557477,0.016670,1.000000
6.574149,Engine.c,L_time,6.574149,6.574149,0.016671,1.000000
6.590821,Engine.c,L_time,6.590821,6.590821,0.016672,1.000000
6.607500,Engine.c,L_time,6.607500,6.607500,0.016679,1.000000
6.624174,Engine.c,L_time,6.624174,6.624174,0.016674,1.000000
6.640847,Engine.c,L_time,6.640847,6.640847,0.016674,1.000000
6.657516,Engine.c,L_time,6.657516,6.657516,0.016669,1.000000
6.674191,Engine.c,L_time,6.674191,6.674191,0.016674,1.000000
6.690858,Engine.c,L_time,6.690858,6.690858,0.016668,1.000000
6.707531,Engine.c,L_time,6.707531,6.707531,0.016672,1.000000
6.724202,Engine.c,L_time,6.724202,6.724202,0.016671,1.000000
6.740880,Engine.c,L_time,6.740880,6.740880,0.016678,1.000000
6.757550,Engine.c,L_time,6.757550,6.757550,0.016670,1.000000
6.774220,Engine.c,L_time,6.774220,6.774220,0.016670,1.000000
6.790892,Engine.c,L_time,6.790892,6.790892,0.016672,1.000000
6.807561,Engine.c,L_time,6.807561,6.807561,0.016670,1.000000
6.824236,Engine.c,L_time,6.824236,6.824236,0.016675,1.000000
6.840909,Engine.c,L_time,6.840909,6.840909,0.016673,1.000000
6.857580,Engine.c,L_time,6.857580,6.857580,0.016671,1.000000
6.874253,Engine.c,L_time,6.874253,6.874253,0.016673,1.000000
6.890925,Engine.c,L_time,6.890925,6.890925,0.016672,1.000000
6.907596,Engine.c,L_time,6.907596,6.907596,0.016671,1.000000
6.924269,Engine.c,L_time,6.924269,6.924269,0.016673,1.000000
6.940941,Engine.c,L_time,6.940941,6.940941,0.016672,1.000000
6.957612,Engine.c,L_time,6.957612,6.957612,0.016671,1.000000
6.957612,Engine.c,L_transform,PlayerType1,95,-9234.894531,3533.130859,0.000000
6.974304,Engine.c,L_time,6.974304,6.974304,0.016693,1.000000
6.990976,Engine.c,L_time,6.990976,6.990976,0.016671,1.000000
7.007645,Engine.c,L_time,7.007645,7.007645,0.016669,1.000000
7.024315,Engine.c,L_time,7.024315,7.024315,0.016670,1.000000
7.041006,Engine.c,L_time,7.041006,7.041006,0.016691,1.000000
7.041006,Engine.c,L_transform,PlayerType1,95,-9232.593750,3533.123047,-0.033269
7.057667,Engine.c,L_time,7.057667,7.057667,0.016661,1.000000
7.074336,Engine.c,L_time,7.074336,7.074336,0.016669,1.000000
7.091009,Engine.c,L_time,7.091009,7.091009,0.016673,1.000000
7.107680,Engine.c,L_time,7.107680,7.107680,0.016671,1.000000
7.124372,Engine.c,L_time,7.124372,7.124372,0.016692,1.000000
7.124372,Engine.c,L_transform,PlayerType1,95,-9219.980469,3532.608154,-0.187809
7.141033,Engine.c,L_time,7.141033,7.141033,0.016660,1.000000
7.157705,Engine.c,L_time,7.157705,7.157705,0.016672,1.000000
7.174396,Engine.c,L_time,7.174396,7.174396,0.016691,1.000000
7.191048,Engine.c,L_time,7.191048,7.191048,0.016652,1.000000
7.207721,Engine.c,L_time,7.207721,7.207721,0.016673,1.000000
7.207721,Engine.c,L_transform,PlayerType1,95,-9197.504883,3529.973633,-0.350023
7.224415,Engine.c,L_time,7.224415,7.224415,0.016694,1.000000
7.241071,Engine.c,L_time,7.241071,7.241071,0.016656,1.000000
7.257745,Engine.c,L_time,7.257745,7.257745,0.016674,1.000000
7.274443,Engine.c,L_time,7.274443,7.274443,0.016698,1.000000
7.291099,Engine.c,L_time,7.291099,7.291099,0.016656,1.000000
7.291099,Engine.c,L_transform,PlayerType1,95,-9166.076172,3523.482422,-0.466019
7.307768,Engine.c,L_time,7.307768,7.307768,0.016670,1.000000
7.324461,Engine.c,L_time,7.324461,7.324461,0.016693,1.000000
7.341118,Engine.c,L_time,7.341118,7.341118,0.016656,1.000000
7.357787,Engine.c,L_time,7.357787,7.357787,0.016669,1.000000
7.374456,Engine.c,L_time,7.374456,7.374456,0.016669,1.000000
7.374456,Engine.c,L_transform,PlayerType1,95,-9126.893555,3512.117432,-0.532004
7.391148,Engine.c,L_time,7.391148,7.391148,0.016692,1.000000
7.407805,Engine.c,L_time,7.407805,7.407805,0.016658,1.000000
7.424474,Engine.c,L_time,7.424474,7.424474,0.016668,1.000000
7.441148,Engine.c,L_time,7.441148,7.441148,0.016674,1.000000
7.457836,Engine.c,L_time,7.457836,7.457836,0.016688,1.000000
7.457836,Engine.c,L_transform,PlayerType1,95,-9081.089844,3495.601563,-0.571544
7.474520,Engine.c,L_time,7.474520,7.474520,0.016684,1.000000
7.491190,Engine.c,L_time,7.491190,7.491190,0.016671,1.000000
7.507859,Engine.c,L_time,7.507859,7.507859,0.016668,1.000000
7.524543,Engine.c,L_time,7.524543,7.524543,0.016684,1.000000
7.541217,Engine.c,L_time,7.541217,7.541217,0.016674,1.000000
7.541217,Engine.c,L_transform,PlayerType1,95,-9029.610352,3474.035645,-0.596947
7.557889,Engine.c,L_time,7.557889,7.557889,0.016672,1.000000
7.574560,Engine.c,L_time,7.574560,7.574560,0.016670,1.000000
7.591231,Engine.c,L_time,7.591231,7.591231,0.016671,1.000000
7.607900,Engine.c,L_time,7.607900,7.607900,0.016668,1.000000
7.624595,Engine.c,L_time,7.624595,7.624595,0.016695,1.000000
7.624595,Engine.c,L_transform,PlayerType1,95,-8973.214844,3447.669922,-0.614587
7.641264,Engine.c,L_time,7.641264,7.641264,0.016670,1.000000
7.657921,Engine.c,L_time,7.657921,7.657921,0.016657,1.000000
7.674598,Engine.c,L_time,7.674598,7.674598,0.016676,1.000000
7.691289,Engine.c,L_time,7.691289,7.691289,0.016692,1.000000
7.707944,Engine.c,L_time,7.707944,7.707944,0.016655,1.000000
7.707944,Engine.c,L_transform,PlayerType1,95,-8912.516602,3416.805664,-0.626398
7.724617,Engine.c,L_time,7.724617,7.724617,0.016672,1.000000
7.741289,Engine.c,L_time,7.741289,7.741289,0.016672,1.000000
7.757962,Engine.c,L_time,7.757962,7.757962,0.016673,1.000000
7.774628,Engine.c,L_time,7.774628,7.774628,0.016666,1.000000
