2.159011,LevelState.c,L_string,Level Start
2.159011,LevelGenNormal.c,L_spawn,EnemyStation,99,L_TeamEnemy,2325.14,1030.13
2.159011,LevelGenNormal.c,L_spawn,EnemyStation,101,L_TeamEnemy,-4871.53,-902.175
2.159011,LevelGenNormal.c,L_spawn,EnemyStation,105,L_TeamEnemy,-5369.89,-2077.31
2.159011,LevelGenNormal.c,L_spawn,EnemyStation,107,L_TeamEnemy,-4910.42,212.927
2.159011,LevelGenNormal.c,L_spawn,EnemyStation,111,L_TeamEnemy,343.88,-6264.37
2.159011,LevelGenNormal.c,L_spawn,EnemyStation,113,L_TeamEnemy,414.008,3415.97
2.159011,LevelGenNormal.c,L_spawn,EnemyStation,116,L_TeamEnemy,1471.29,-4577.1
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,119,L_TeamEnemy,-4796.1,3178.84
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,121,L_TeamEnemy,-4603.58,2992.25
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,123,L_TeamEnemy,-4820.38,3242.29
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,125,L_TeamEnemy,-4765.52,3057.39
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,127,L_TeamEnemy,-4705.49,3044.86
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,129,L_TeamEnemy,-4570.25,2926.92
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,131,L_TeamEnemy,-4674.1,3102.57
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,133,L_TeamEnemy,-4710.6,3078.53
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,135,L_TeamEnemy,-4718.55,3226.85
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,137,L_TeamEnemy,-4743.11,3161.67
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,139,L_TeamEnemy,-4704.17,2987.64
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,141,L_TeamEnemy,-4858.39,3014.32
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,143,L_TeamEnemy,-4622.58,3213.98
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,145,L_TeamEnemy,-4767.07,3255.68
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,147,L_TeamEnemy,-4539.8,3280.35
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,149,L_TeamEnemy,-4685.6,2949.65
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,151,L_TeamEnemy,-4758.6,3118.57
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,153,L_TeamEnemy,1589.8,-4410.37
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,155,L_TeamEnemy,1376.54,-4517.15
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,157,L_TeamEnemy,1462.73,-4625.67
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,159,L_TeamEnemy,1425.5,-4575.52
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,161,L_TeamEnemy,1368.54,-4623.95
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,163,L_TeamEnemy,1504.19,-4479.67
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,165,L_TeamEnemy,1583.48,-4457.67
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,167,L_TeamEnemy,1379.74,-4679.72
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,169,L_TeamEnemy,1285.97,-4495.6
2.159011,LevelGenNormal.c,L_spawn,EnemySimple,171,L_TeamEnemy,1440.71,-4546.16
