Time,CppFile,Type,System,Duration,Header6,Header7,Header8,Header9,Header10,Header11,Header12
0.137794,LevelState.c,L_string,Level Start,,,,,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyStation,43095,L_TeamEnemy,1984.21,6029.56,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43099,L_TeamEnemy,4461.36,-1942.33,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43101,L_TeamEnemy,4615.1,-1848.77,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43103,L_TeamEnemy,4489.69,-2048.02,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43105,L_TeamEnemy,4562.09,-2145,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43107,L_TeamEnemy,4400.63,-2109.21,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43109,L_TeamEnemy,4746.11,-1936.73,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43111,L_TeamEnemy,4561.18,-2067.95,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43113,L_TeamEnemy,4695.63,-1859.8,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43115,L_TeamEnemy,4661.76,-2167.26,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43117,L_TeamEnemy,4545.54,-2070.14,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43119,L_TeamEnemy,4669.49,-2158.96,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43121,L_TeamEnemy,4394.55,-2130.02,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43123,L_TeamEnemy,4606.18,-2115.67,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43125,L_TeamEnemy,4381.31,-2046.47,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43127,L_TeamEnemy,4657.31,-2048.86,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43129,L_TeamEnemy,4513.07,-1906.37,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43135,L_TeamEnemy,4596.91,-2028.11,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43137,L_TeamEnemy,4550.65,-1842.73,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43139,L_TeamEnemy,4436.24,-1870.75,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43141,L_TeamEnemy,4540.96,-2162.82,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43143,L_TeamEnemy,4420.16,-2076.62,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43145,L_TeamEnemy,4746.08,-1920.81,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43147,L_TeamEnemy,4655.73,-1869.31,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43149,L_TeamEnemy,4593.39,-1976.68,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43151,L_TeamEnemy,4610.92,-1923.43,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43153,L_TeamEnemy,4715.77,-2197.61,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43155,L_TeamEnemy,4719.62,-2156.29,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43161,L_TeamEnemy,4614.01,-2079.44,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43163,L_TeamEnemy,4619.84,-1993.32,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43165,L_TeamEnemy,4606.21,-1842.62,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43171,L_TeamEnemy,4587.82,-2127.79,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43173,L_TeamEnemy,4578.8,-1941.57,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43175,L_TeamEnemy,4359.11,-2138.85,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43177,L_TeamEnemy,4474.24,-1865.18,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43179,L_TeamEnemy,4600.73,-2155.65,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43181,L_TeamEnemy,4488.19,-1853.11,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43183,L_TeamEnemy,4664.73,-2211.14,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43185,L_TeamEnemy,4656.09,-1854.28,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43187,L_TeamEnemy,4563.7,-1965.69,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43189,L_TeamEnemy,4735,-2063.06,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43191,L_TeamEnemy,4412.64,-2048.62,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43193,L_TeamEnemy,4481.03,-2033.02,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43195,L_TeamEnemy,4729.27,-1915.07,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43197,L_TeamEnemy,4435.66,-2039.68,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43199,L_TeamEnemy,4626.31,-2196.11,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43201,L_TeamEnemy,4617.05,-1990.52,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43203,L_TeamEnemy,4714.44,-1981.39,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43205,L_TeamEnemy,4712.15,-1914.61,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43207,L_TeamEnemy,4513.24,-2067.15,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43209,L_TeamEnemy,4536.02,-2053.69,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43211,L_TeamEnemy,4590.72,-1876.07,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43213,L_TeamEnemy,4512.28,-1972.86,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43219,L_TeamEnemy,4567.76,-2061.46,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43221,L_TeamEnemy,4385.91,-1861.21,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43223,L_TeamEnemy,4584.25,-1894.33,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43225,L_TeamEnemy,4355.72,-1851.51,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43227,L_TeamEnemy,4477.88,-1950.63,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43229,L_TeamEnemy,4357.54,-2102.57,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43231,L_TeamEnemy,4423.57,-1914.5,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43233,L_TeamEnemy,4393.39,-2109.54,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43239,L_TeamEnemy,4573.51,-2044.18,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43241,L_TeamEnemy,4433.34,-1984.19,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43243,L_TeamEnemy,4372.64,-2159,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43245,L_TeamEnemy,4567.51,-1831.12,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43247,L_TeamEnemy,4553.46,-1848.55,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43249,L_TeamEnemy,4405.72,-1985.65,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43251,L_TeamEnemy,4586.43,-1929.59,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43253,L_TeamEnemy,4459.97,-2125.14,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43255,L_TeamEnemy,4629.07,-1931.65,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43257,L_TeamEnemy,4652.33,-2068.05,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43259,L_TeamEnemy,4426.68,-1929.15,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43261,L_TeamEnemy,4616.55,-1983.22,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43263,L_TeamEnemy,4421.52,-2105.28,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43265,L_TeamEnemy,4356,-2097.35,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43267,L_TeamEnemy,4375.31,-1983,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43269,L_TeamEnemy,4534.35,-1958.89,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43275,L_TeamEnemy,4350.69,-2038.12,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43281,L_TeamEnemy,4456.62,-1844.97,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43287,L_TeamEnemy,4583.08,-2171.68,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43289,L_TeamEnemy,4700.03,-2130.33,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43291,L_TeamEnemy,4452.88,-2211.6,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43293,L_TeamEnemy,4422.57,-2128.32,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43295,L_TeamEnemy,4690.73,-1987.97,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43297,L_TeamEnemy,4666.32,-2209.16,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43299,L_TeamEnemy,4564.95,-2131.32,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43301,L_TeamEnemy,4529.16,-2053.55,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43303,L_TeamEnemy,4560.46,-1930.82,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43305,L_TeamEnemy,4554.29,-1857.97,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43307,L_TeamEnemy,4412.35,-2106.33,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43309,L_TeamEnemy,4731.71,-1923.26,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43311,L_TeamEnemy,4554.94,-2148.25,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43317,L_TeamEnemy,4368.96,-1878.73,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43319,L_TeamEnemy,4738.57,-1909,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43321,L_TeamEnemy,4620.49,-1971.55,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43323,L_TeamEnemy,4601.53,-2142.16,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43325,L_TeamEnemy,4515.67,-1935.03,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43327,L_TeamEnemy,4413.46,-1827.8,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43329,L_TeamEnemy,4745.34,-2088.78,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43335,L_TeamEnemy,4679.13,-2147.25,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43337,L_TeamEnemy,4704.66,-1870.19,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43339,L_TeamEnemy,4658.03,-1825.52,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43341,L_TeamEnemy,4597.25,-1898.82,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43343,L_TeamEnemy,4365.23,-2196.71,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43345,L_TeamEnemy,4631.54,-1884.09,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43347,L_TeamEnemy,4523.07,-1915.5,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43349,L_TeamEnemy,4734.43,-1951.11,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43351,L_TeamEnemy,4480.57,-1887.09,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43353,L_TeamEnemy,4420.97,-1831.12,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43355,L_TeamEnemy,4359.26,-1868.35,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43357,L_TeamEnemy,4740.56,-2189.99,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43359,L_TeamEnemy,4468.96,-2054.95,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43361,L_TeamEnemy,4621.16,-2101.66,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43363,L_TeamEnemy,4616.11,-2161.59,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43365,L_TeamEnemy,4502.38,-2063.97,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43367,L_TeamEnemy,4549.82,-2177.64,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43369,L_TeamEnemy,4536.6,-1949.58,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyBerserker,43371,L_TeamEnemy,4707.37,-1884.75,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43373,L_TeamEnemy,4518.97,523.253,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43375,L_TeamEnemy,4301.33,209.288,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43377,L_TeamEnemy,4517.38,309.386,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43379,L_TeamEnemy,4363.42,230.87,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43381,L_TeamEnemy,4254.26,403.49,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43383,L_TeamEnemy,4330.64,405.272,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43385,L_TeamEnemy,4571.68,409.996,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43387,L_TeamEnemy,4426.24,334.08,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43389,L_TeamEnemy,4223.63,367.235,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43391,L_TeamEnemy,4559.69,468.834,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43397,L_TeamEnemy,4509.44,339.879,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43403,L_TeamEnemy,4539.18,408.47,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43405,L_TeamEnemy,4456.28,215.916,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43407,L_TeamEnemy,4495.06,263.853,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43409,L_TeamEnemy,4294.84,426.781,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43411,L_TeamEnemy,4524.97,585.985,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43413,L_TeamEnemy,4435.63,488.035,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43415,L_TeamEnemy,4262.97,323.704,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43421,L_TeamEnemy,4284.88,281.065,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43423,L_TeamEnemy,4510.09,465.037,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43425,L_TeamEnemy,4490.74,312.144,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43427,L_TeamEnemy,4492.55,273.534,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43429,L_TeamEnemy,4428.89,445.872,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43431,L_TeamEnemy,4386.64,206.529,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43433,L_TeamEnemy,4375.91,463.56,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43435,L_TeamEnemy,4515.65,346.91,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43437,L_TeamEnemy,4525.17,494.871,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43439,L_TeamEnemy,4334.33,343.175,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43441,L_TeamEnemy,4426.09,362.584,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43443,L_TeamEnemy,4220.44,484.691,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43445,L_TeamEnemy,4222.09,415.245,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43447,L_TeamEnemy,4240.22,489.671,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43453,L_TeamEnemy,4475.64,351.622,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43455,L_TeamEnemy,4296.59,503.27,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43457,L_TeamEnemy,4451.27,313.353,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43459,L_TeamEnemy,4453.51,540.99,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43461,L_TeamEnemy,4327.71,388.67,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43463,L_TeamEnemy,4609.14,219.993,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43465,L_TeamEnemy,4580.21,480.394,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43467,L_TeamEnemy,4513.02,546.629,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43469,L_TeamEnemy,4562.12,494.713,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43471,L_TeamEnemy,4238.89,222.935,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43473,L_TeamEnemy,4572.08,455.931,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43475,L_TeamEnemy,4284.87,448.033,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43477,L_TeamEnemy,4268.81,492.576,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43483,L_TeamEnemy,4526.78,572.874,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43485,L_TeamEnemy,4439.91,326.463,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43491,L_TeamEnemy,4547.79,266.807,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43493,L_TeamEnemy,4494.73,374.596,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43495,L_TeamEnemy,4259.44,524.73,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43497,L_TeamEnemy,4282.91,496.593,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43499,L_TeamEnemy,4263.51,331.273,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43501,L_TeamEnemy,4391.43,436.827,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43503,L_TeamEnemy,4333.93,555.968,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43505,L_TeamEnemy,4392.22,370.518,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43507,L_TeamEnemy,4369.97,528.697,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43509,L_TeamEnemy,4450.89,517.015,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43511,L_TeamEnemy,4238.66,589.659,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43513,L_TeamEnemy,4313.84,581.016,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43515,L_TeamEnemy,4534.5,570.97,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43517,L_TeamEnemy,4217.31,274.083,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43523,L_TeamEnemy,4488.31,499.498,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43525,L_TeamEnemy,4355.93,403.697,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43527,L_TeamEnemy,4304.84,260.85,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43529,L_TeamEnemy,4461.95,246.434,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43531,L_TeamEnemy,4550.19,384.337,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43533,L_TeamEnemy,4428.24,593.834,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43535,L_TeamEnemy,4295.13,546.69,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43537,L_TeamEnemy,4408.92,426.744,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43539,L_TeamEnemy,4399.41,299.791,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43541,L_TeamEnemy,4501.06,483.397,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43543,L_TeamEnemy,4444.73,352.806,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43545,L_TeamEnemy,4399.15,490.648,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43547,L_TeamEnemy,4440.56,534.386,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43549,L_TeamEnemy,4371.14,375.731,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43551,L_TeamEnemy,4587.06,373.204,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43553,L_TeamEnemy,4580.28,416.71,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43555,L_TeamEnemy,4333.22,517.662,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43557,L_TeamEnemy,4222.27,475.426,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43559,L_TeamEnemy,4366.19,416.026,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43561,L_TeamEnemy,4409.6,435.533,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43563,L_TeamEnemy,4258.91,247.911,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43565,L_TeamEnemy,4467.72,590.745,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43567,L_TeamEnemy,4538.53,286.388,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43569,L_TeamEnemy,4358,245.006,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43571,L_TeamEnemy,4366.93,326.866,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43573,L_TeamEnemy,4362.35,246.287,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43575,L_TeamEnemy,4297.2,394.835,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemyCapitalShip,43577,L_TeamEnemy,4602.12,429.698,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43583,L_TeamEnemy,4336.63,488.927,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43585,L_TeamEnemy,4271.7,243.333,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43587,L_TeamEnemy,4256.55,479.234,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43589,L_TeamEnemy,4492.18,421.495,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43591,L_TeamEnemy,4393.57,312.523,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43593,L_TeamEnemy,4285.6,505.26,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43595,L_TeamEnemy,4534.33,227.342,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43597,L_TeamEnemy,4383.27,339.195,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43599,L_TeamEnemy,4517.09,400.804,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43601,L_TeamEnemy,4463.83,445.665,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43603,L_TeamEnemy,4369.05,587.73,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43605,L_TeamEnemy,4417.31,244.566,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43607,L_TeamEnemy,4376.77,519.578,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43609,L_TeamEnemy,4601.3,296.641,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43611,L_TeamEnemy,4309.94,356.407,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43613,L_TeamEnemy,4243.26,552.183,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43615,L_TeamEnemy,4335.3,579.661,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43617,L_TeamEnemy,4400.28,434.727,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43619,L_TeamEnemy,4217.12,426.829,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43621,L_TeamEnemy,4263.25,330.833,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43623,L_TeamEnemy,4455.34,551.243,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43625,L_TeamEnemy,4337.12,341.954,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43627,L_TeamEnemy,4509.38,290.575,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43629,L_TeamEnemy,4391.85,433.641,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43631,L_TeamEnemy,4247.62,397.862,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43633,L_TeamEnemy,4511.09,239.586,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43635,L_TeamEnemy,4297.18,376.39,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43637,L_TeamEnemy,4516.18,594.798,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43639,L_TeamEnemy,4498.09,517.381,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43641,L_TeamEnemy,4562.61,232.066,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43643,L_TeamEnemy,4238.17,414.976,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43645,L_TeamEnemy,4244.34,230.015,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43647,L_TeamEnemy,4311.42,577.452,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43649,L_TeamEnemy,4348.64,398.497,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43651,L_TeamEnemy,4553.11,217.076,,,,
0.137794,LevelGenNormal.c,L_spawn,EnemySimple,43653,L_TeamEnemy,4529.51,478.551,,,,
